,timestamp,face_id,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
8160,0.5329999999999999,0,663,0.113,0.257,0.188,-0.162,0.272,0.0,0.0,0.0,0.0,1.27,1.61,0.08,1.0,1.9,0.02,0.49,0.61,0.04,0.0,0.0,0.0,0.64
8161,0.5670000000000001,0,663,0.11199999999999999,0.255,0.184,-0.161,0.275,0.0,0.0,0.0,0.0,1.24,1.09,0.28,0.53,1.78,0.04,0.36,0.52,0.03,0.0,0.0,0.0,0.35
8162,0.6,0,663,0.111,0.266,0.201,-0.161,0.28800000000000003,0.0,0.0,0.0,0.0,1.31,1.4,0.22,1.06,1.74,0.0,0.32,0.78,0.44,0.0,0.0,0.0,0.29
8163,0.633,0,663,0.11199999999999999,0.278,0.22,-0.166,0.293,0.0,0.0,0.0,0.0,1.2,1.63,0.16,1.21,1.85,0.0,0.33,1.1,0.05,0.0,0.0,0.32,0.37
8164,0.667,0,663,0.109,0.28300000000000003,0.22899999999999998,-0.162,0.3,0.0,0.0,0.0,0.0,1.2,1.52,0.43,0.89,1.99,0.0,0.16,1.04,0.35,0.0,0.0,0.0,0.35
8165,0.7,0,663,0.10800000000000001,0.285,0.23199999999999998,-0.161,0.302,0.0,0.0,0.0,0.0,1.07,1.56,0.32,1.0,1.77,0.0,0.08,0.97,0.25,0.0,0.0,0.0,0.35
8166,0.733,0,663,0.109,0.285,0.233,-0.162,0.302,0.0,0.0,0.0,0.0,1.08,1.23,0.2,0.98,1.69,0.0,0.04,0.88,0.25,0.0,0.0,0.0,0.29
8167,0.767,0,663,0.11199999999999999,0.28300000000000003,0.22899999999999998,-0.166,0.302,0.0,0.0,0.0,0.0,1.06,1.31,0.15,0.79,1.71,0.0,0.12,0.94,0.0,0.0,0.0,0.0,0.28
8168,0.8,0,663,0.11599999999999999,0.275,0.217,-0.17,0.295,0.0,0.0,0.0,0.0,1.22,0.99,0.14,1.29,1.64,0.0,0.17,1.04,0.0,0.0,0.0,0.0,0.32
8169,0.833,0,663,0.11599999999999999,0.262,0.19699999999999998,-0.168,0.289,0.0,0.0,0.0,0.0,1.02,1.1,0.18,0.91,1.75,0.04,0.25,0.81,0.0,0.0,0.0,0.0,0.25
8170,0.867,0,663,0.115,0.264,0.2,-0.16699999999999998,0.287,0.15,0.11,0.0,0.0,1.13,0.65,0.14,1.05,1.77,0.0,0.42,0.94,0.0,0.0,0.0,0.0,0.29
8171,0.9,0,663,0.11599999999999999,0.259,0.191,-0.16699999999999998,0.282,0.05,0.0,0.0,0.0,1.23,1.8,0.51,0.85,1.64,0.0,0.3,1.06,0.0,0.0,0.0,0.0,0.29
8172,0.9329999999999999,0,663,0.115,0.253,0.183,-0.16399999999999998,0.27899999999999997,0.0,0.0,0.0,0.0,1.07,1.15,0.32,0.83,1.57,0.0,0.4,0.96,0.0,0.0,0.0,0.0,0.36
8173,0.9670000000000001,0,663,0.11199999999999999,0.258,0.187,-0.162,0.28,0.0,0.0,0.0,0.0,1.15,1.51,0.32,0.67,1.65,0.0,0.37,0.6,0.0,0.0,0.0,0.0,0.37
8174,1.0,0,663,0.11199999999999999,0.261,0.19399999999999998,-0.163,0.284,0.0,0.0,0.0,0.0,1.02,1.22,0.25,0.91,1.69,0.0,0.29,0.84,0.0,0.0,0.0,0.0,0.42
8175,1.033,0,663,0.11199999999999999,0.259,0.191,-0.162,0.284,0.0,0.0,0.0,0.0,1.01,1.47,0.34,0.74,1.58,0.0,0.55,0.97,0.0,0.0,0.0,0.0,0.23
8176,1.067,0,663,0.106,0.273,0.214,-0.156,0.292,0.0,0.0,0.0,0.0,1.01,1.51,0.31,0.88,1.7,0.0,0.27,1.1,0.08,0.0,0.0,0.04,0.41
8177,1.1,0,663,0.10400000000000001,0.276,0.221,-0.153,0.294,0.0,0.0,0.0,0.0,1.24,2.04,0.48,0.94,1.67,0.0,0.2,1.17,0.28,0.0,0.0,0.0,0.43
8178,1.133,0,663,0.10300000000000001,0.281,0.228,-0.151,0.293,0.0,0.0,0.0,0.0,1.34,1.76,0.27,0.72,1.74,0.0,0.2,0.79,0.28,0.0,0.0,0.0,0.41
8179,1.167,0,663,0.10400000000000001,0.281,0.22699999999999998,-0.152,0.294,0.03,0.0,0.0,0.0,1.31,1.3,0.4,1.05,1.82,0.0,0.19,1.08,0.24,0.0,0.0,0.0,0.32
8180,1.2,0,663,0.102,0.276,0.22,-0.147,0.292,0.15,0.13,0.0,0.0,1.08,0.89,0.22,0.95,1.72,0.0,0.08,0.98,0.14,0.0,0.0,0.0,0.44
8181,1.2329999999999999,0,663,0.10400000000000001,0.275,0.218,-0.15,0.28800000000000003,0.0,0.0,0.0,0.0,1.22,1.88,0.11,1.25,1.71,0.0,0.16,1.03,0.1,0.0,0.0,0.0,0.44
8182,1.2670000000000001,0,663,0.106,0.266,0.20600000000000002,-0.152,0.282,0.03,0.0,0.0,0.0,1.23,1.27,0.29,1.15,1.5,0.0,0.47,1.33,0.43,0.0,0.0,0.08,0.34
8183,1.3,0,663,0.10800000000000001,0.257,0.192,-0.154,0.275,0.0,0.0,0.0,0.0,1.22,1.87,0.62,0.92,1.59,0.0,0.39,1.38,0.0,0.0,0.0,0.0,0.28
8184,1.3330000000000002,0,663,0.106,0.259,0.19399999999999998,-0.152,0.276,0.0,0.0,0.0,0.0,1.25,1.33,0.32,0.9,1.54,0.0,0.4,0.87,0.28,0.0,0.0,0.0,0.38
8185,1.367,0,663,0.10800000000000001,0.248,0.17600000000000002,-0.154,0.264,0.01,0.0,0.0,0.0,1.1,1.44,0.47,0.89,1.64,0.0,0.43,0.93,0.0,0.0,0.0,0.0,0.31
8186,1.4,0,663,0.10400000000000001,0.252,0.18,-0.149,0.262,0.0,0.0,0.0,0.0,1.2,1.04,0.25,1.0,1.55,0.0,0.3,0.94,0.23,0.0,0.0,0.0,0.41
8187,1.433,0,663,0.10400000000000001,0.252,0.18,-0.15,0.266,0.05,0.0,0.0,0.0,1.16,1.74,0.39,1.02,1.53,0.0,0.36,1.07,0.0,0.0,0.0,0.0,0.45
8188,1.4669999999999999,0,663,0.106,0.255,0.183,-0.153,0.267,0.0,0.0,0.0,0.0,1.14,1.49,0.3,0.78,1.65,0.0,0.47,1.08,0.0,0.0,0.0,0.0,0.38
8189,1.5,0,663,0.10400000000000001,0.262,0.195,-0.152,0.272,0.0,0.0,0.0,0.0,1.0,1.37,0.41,0.84,1.41,0.0,0.39,1.14,0.47,0.0,0.0,0.04,0.35
8190,0.0,0,677,-0.07,0.251,0.20600000000000002,0.109,-0.025,3.7,0.97,0.15,0.46,0.0,1.61,0.1,0.0,0.0,0.45,0.0,0.0,0.17,0.07,0.0,0.45,0.0
8191,0.11,0,677,-0.076,0.261,0.22,0.11800000000000001,-0.027000000000000003,3.6,0.94,0.0,0.09,0.0,1.29,0.02,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.34,0.0
8192,0.22,0,677,-0.073,0.263,0.222,0.113,-0.027000000000000003,3.62,0.93,0.0,0.37,0.0,0.49,0.0,0.0,0.0,0.25,0.0,0.0,0.04,0.0,0.0,0.26,0.0
8193,0.33,0,677,-0.068,0.266,0.223,0.105,-0.024,3.98,0.93,0.0,0.13,0.0,1.44,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.09,0.0,0.27,0.0
8194,0.44,0,677,-0.066,0.266,0.22399999999999998,0.10400000000000001,-0.028999999999999998,3.42,0.85,0.03,0.0,0.0,1.84,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.03,0.0,0.36,0.0
8195,0.55,0,677,-0.064,0.267,0.22399999999999998,0.10400000000000001,-0.034,3.76,0.96,0.0,0.17,0.0,1.06,0.0,0.0,0.0,0.28,0.0,0.0,0.06,0.0,0.0,0.44,0.0
8196,0.6609999999999999,0,677,-0.061,0.27,0.228,0.10300000000000001,-0.035,3.45,0.96,0.24,0.0,0.0,1.04,0.0,0.0,0.05,0.59,0.0,0.0,0.18,0.08,0.0,0.16,0.0
8197,0.7709999999999999,0,677,-0.057,0.267,0.225,0.099,-0.033,2.99,0.48,0.23,0.0,0.0,1.58,0.0,0.0,0.39,0.4,0.0,0.0,0.1,0.0,0.0,0.45,0.0
8198,0.8809999999999999,0,677,-0.054000000000000006,0.266,0.22399999999999998,0.095,-0.031,3.5,0.64,0.09,0.22,0.0,1.59,0.0,0.0,0.49,0.82,0.0,0.0,0.45,0.16,0.0,0.3,0.0
8199,0.991,0,677,-0.049,0.268,0.223,0.091,-0.03,3.33,0.55,0.05,0.0,0.32,2.01,0.04,0.0,1.15,1.01,0.0,0.0,0.12,0.2,0.0,0.74,0.0
8200,1.101,0,677,-0.043,0.257,0.204,0.086,-0.024,3.01,0.27,0.0,0.0,0.89,2.37,0.03,0.0,1.57,1.08,0.0,0.0,0.29,0.35,0.0,0.16,0.0
8201,1.2109999999999999,0,677,-0.039,0.255,0.198,0.08,-0.022000000000000002,2.89,0.25,0.0,0.0,0.9,2.64,0.04,0.0,1.72,1.19,0.0,0.0,0.68,0.3,0.05,0.21,0.0
8202,1.321,0,677,-0.035,0.253,0.193,0.07400000000000001,-0.025,3.1,0.36,0.0,0.0,1.1,2.97,0.19,0.0,2.12,1.32,0.0,0.0,0.76,0.15,0.19,0.12,0.0
8203,1.431,0,677,-0.034,0.248,0.182,0.069,-0.028999999999999998,2.74,0.24,0.0,0.0,1.13,2.2,0.22,0.0,2.03,0.96,0.0,0.0,0.74,0.3,0.27,0.05,0.0
8204,1.541,0,677,-0.034,0.251,0.184,0.07,-0.025,2.76,0.73,0.13,0.0,1.35,2.51,0.44,0.07,2.3,1.03,0.0,0.0,0.8,0.16,0.48,0.03,0.0
8205,1.651,0,677,-0.03,0.252,0.18600000000000003,0.065,-0.017,2.75,0.47,0.0,0.0,1.53,2.68,0.06,0.3,2.64,0.93,0.0,0.0,0.35,0.25,0.72,0.0,0.0
8206,1.761,0,677,-0.028999999999999998,0.256,0.193,0.064,-0.006,2.51,0.19,0.0,0.0,1.48,2.8,0.27,0.33,2.51,0.61,0.0,0.0,0.12,0.04,0.93,0.0,0.0
8207,1.8719999999999999,0,677,-0.023,0.251,0.185,0.054000000000000006,0.001,2.91,0.38,0.0,0.0,1.61,2.44,0.13,0.6,2.77,0.62,0.0,0.0,0.22,0.0,1.19,0.0,0.0
8208,1.982,0,677,-0.016,0.24600000000000002,0.18,0.05,0.003,2.75,0.39,0.0,0.0,1.51,2.55,0.08,0.57,2.74,0.69,0.0,0.0,0.0,0.02,1.19,0.0,0.0
8209,2.092,0,677,-0.013999999999999999,0.242,0.174,0.054000000000000006,0.003,2.62,0.4,0.0,0.0,1.59,2.78,0.46,0.76,2.61,0.65,0.0,0.0,0.0,0.0,1.25,0.0,0.0
8210,2.202,0,677,-0.012,0.242,0.17300000000000001,0.055,0.006999999999999999,2.66,0.36,0.0,0.0,1.68,2.83,0.54,0.7,2.54,0.7,0.0,0.0,0.0,0.03,1.3,0.17,0.0
8211,2.312,0,677,-0.006,0.235,0.163,0.05,0.011000000000000001,2.73,0.36,0.0,0.0,1.64,3.11,0.4,0.61,2.56,1.01,0.0,0.0,0.15,0.0,1.37,0.0,0.0
8212,2.4219999999999997,0,677,-0.002,0.23600000000000002,0.166,0.051,0.011000000000000001,2.81,0.4,0.0,0.0,1.69,2.72,0.44,1.09,2.7,0.59,0.0,0.0,0.0,0.0,1.45,0.01,0.0
8213,0.0,0,688,0.102,0.094,0.027000000000000003,-0.122,-0.059000000000000004,2.05,3.3,0.0,1.86,1.94,1.77,0.39,0.94,1.87,1.34,0.0,1.45,0.37,0.44,2.47,0.31,0.57
8214,0.09,0,688,0.1,0.078,-0.006999999999999999,-0.11,-0.076,1.97,3.37,0.0,1.98,1.89,1.87,0.48,0.54,1.77,0.99,0.0,1.18,0.16,0.51,2.72,1.74,0.61
8215,0.18,0,688,0.105,0.124,0.061,-0.11599999999999999,-0.073,2.24,3.61,0.0,0.94,2.42,2.17,1.03,1.98,2.43,1.93,0.0,0.0,0.59,0.21,3.73,2.71,0.8
8216,0.271,0,688,0.094,0.13699999999999998,0.084,-0.10400000000000001,-0.064,2.15,3.4,0.0,0.72,2.63,2.41,1.06,2.13,2.66,2.37,0.0,0.0,1.23,0.19,3.88,2.41,0.81
8217,0.361,0,688,0.08900000000000001,0.156,0.10800000000000001,-0.098,-0.061,1.87,3.36,0.0,0.62,2.74,1.96,1.14,2.23,2.75,2.6,0.0,0.0,1.24,0.24,4.08,2.39,0.95
8218,0.451,0,688,0.08800000000000001,0.185,0.146,-0.10099999999999999,-0.057,2.19,3.38,0.0,0.8,2.82,2.27,1.41,2.38,2.83,3.06,0.0,0.0,1.21,0.24,4.0,2.38,1.08
8219,0.541,0,688,0.086,0.188,0.159,-0.1,-0.057,1.84,3.38,0.0,0.63,2.87,2.68,1.3,2.63,2.96,2.66,0.0,0.0,1.21,0.26,4.11,2.01,1.07
8220,0.632,0,688,0.084,0.175,0.145,-0.106,-0.05,2.1,3.29,0.0,0.27,2.76,2.53,1.11,2.11,2.89,2.74,0.0,0.0,1.21,0.24,3.97,1.94,0.88
8221,0.722,0,688,0.087,0.183,0.15,-0.10800000000000001,-0.045,2.37,3.61,0.0,0.87,2.91,2.83,1.43,2.34,2.87,2.45,0.0,0.0,1.43,0.16,4.08,1.73,1.02
8222,0.812,0,688,0.095,0.207,0.183,-0.11900000000000001,-0.040999999999999995,1.89,3.35,0.0,1.0,2.98,1.9,1.31,2.48,3.04,2.19,0.0,0.0,1.09,0.0,4.04,1.74,1.18
8223,0.902,0,688,0.094,0.21100000000000002,0.18899999999999997,-0.114,-0.040999999999999995,2.02,3.27,0.0,1.03,3.02,3.43,1.09,2.46,3.22,2.61,0.0,0.0,1.08,0.22,4.12,1.73,1.15
8224,0.992,0,688,0.09300000000000001,0.23199999999999998,0.215,-0.106,-0.042,2.04,3.14,0.0,0.04,2.96,3.18,1.19,2.2,3.03,2.6,0.0,0.0,0.7,0.17,4.08,2.04,1.2
8225,1.083,0,688,0.094,0.23399999999999999,0.223,-0.107,-0.045,2.02,3.23,0.0,0.62,3.02,2.69,1.2,2.24,3.19,2.89,0.0,0.0,1.19,0.17,4.01,1.89,1.22
8226,1.173,0,688,0.092,0.23800000000000002,0.23199999999999998,-0.09699999999999999,-0.05,2.21,3.29,0.0,0.66,2.97,2.81,1.12,2.26,3.13,2.17,0.0,0.0,0.95,0.41,4.21,1.98,1.39
8242,0.0,0,307,-0.27699999999999997,0.226,0.145,0.325,0.036000000000000004,0.76,0.0,0.0,0.0,2.21,1.41,0.0,1.85,3.0,0.31,0.0,0.6,0.0,0.29,2.23,1.44,0.44
8243,0.07,0,307,-0.282,0.239,0.168,0.327,0.043,0.93,0.0,0.0,0.0,2.42,1.51,0.0,1.75,3.04,0.31,0.0,0.54,0.27,0.23,2.21,1.33,0.28
8244,0.14,0,307,-0.28300000000000003,0.237,0.168,0.327,0.045,0.8,0.0,0.0,0.0,2.47,1.44,0.0,1.76,3.28,0.41,0.0,0.53,0.0,0.32,2.44,1.5,0.33
8245,0.21100000000000002,0,307,-0.28300000000000003,0.231,0.163,0.326,0.045,0.86,0.0,0.0,0.0,2.59,0.91,0.0,1.86,3.17,0.41,0.0,0.48,0.07,0.25,2.37,1.52,0.33
8246,0.281,0,307,-0.285,0.221,0.14800000000000002,0.327,0.048,0.92,0.0,0.0,0.0,2.59,2.12,0.0,1.78,3.37,0.0,0.0,0.38,0.44,0.46,2.39,1.06,0.56
8247,0.35100000000000003,0,307,-0.28300000000000003,0.214,0.13699999999999998,0.322,0.057999999999999996,1.29,0.0,0.0,0.0,2.95,1.75,0.0,2.3,3.45,0.64,0.0,0.42,0.34,0.63,2.35,1.32,0.39
8248,0.42100000000000004,0,307,-0.28300000000000003,0.218,0.14,0.317,0.062,0.91,0.0,0.0,0.0,2.51,1.66,0.0,2.29,3.42,0.44,0.0,0.36,0.38,0.41,2.51,1.28,0.45
8249,0.491,0,307,-0.282,0.225,0.147,0.314,0.065,0.85,0.0,0.0,0.0,2.52,1.57,0.0,2.2,3.5,0.49,0.0,0.52,0.68,0.47,2.44,1.76,0.54
8250,0.561,0,307,-0.281,0.22,0.14400000000000002,0.31,0.075,1.09,0.0,0.0,0.0,2.79,1.17,0.0,2.27,3.56,0.36,0.0,0.54,0.47,0.57,2.44,1.42,0.31
8251,0.632,0,307,-0.281,0.226,0.156,0.311,0.08,0.99,0.0,0.0,0.0,2.87,1.16,0.0,2.26,3.72,0.46,0.0,0.38,0.0,0.73,2.45,1.4,0.33
8252,0.7020000000000001,0,307,-0.27899999999999997,0.231,0.163,0.308,0.085,1.45,0.0,0.0,0.0,2.98,1.23,0.0,2.16,3.68,0.31,0.0,0.44,0.0,0.58,2.55,1.18,0.36
8253,0.772,0,307,-0.276,0.237,0.172,0.306,0.086,0.69,0.0,0.0,0.0,2.98,1.69,0.0,2.19,3.76,0.44,0.0,0.16,0.26,0.68,2.64,1.31,0.29
8254,0.8420000000000001,0,307,-0.271,0.23800000000000002,0.174,0.3,0.09,1.14,0.0,0.0,0.0,2.97,1.36,0.0,2.43,3.79,0.65,0.0,0.02,0.43,0.75,2.71,1.09,0.44
8255,0.912,0,307,-0.262,0.221,0.151,0.28800000000000003,0.11,0.99,0.0,0.0,0.0,3.09,1.82,0.0,2.57,3.81,1.08,0.0,0.25,0.21,0.84,2.79,1.51,0.48
8256,0.982,0,307,-0.254,0.22,0.142,0.28,0.11800000000000001,0.79,0.0,0.0,0.0,2.93,1.1,0.0,2.56,3.87,0.86,0.0,0.34,0.0,0.62,2.76,1.12,0.44
8257,1.053,0,307,-0.243,0.207,0.122,0.27,0.128,1.62,0.0,0.0,0.0,2.87,1.73,0.0,2.45,3.61,0.63,0.0,0.59,0.0,0.7,2.44,0.98,0.37
8258,1.123,0,307,-0.231,0.203,0.109,0.256,0.135,1.81,0.0,0.0,0.0,2.46,1.03,0.0,2.41,3.49,0.65,0.0,1.36,0.06,0.57,2.21,1.06,0.54
8259,1.193,0,307,-0.215,0.172,0.059000000000000004,0.233,0.145,1.83,0.03,0.0,0.0,2.04,1.21,0.0,2.64,2.74,0.96,0.0,1.51,0.0,0.59,1.48,1.26,0.56
8260,1.263,0,307,-0.201,0.145,0.021,0.21600000000000003,0.14800000000000002,2.01,0.56,0.0,0.0,1.76,0.76,0.0,2.21,2.38,1.32,0.0,1.27,0.0,0.45,0.97,0.93,0.51
8261,1.3330000000000002,0,307,-0.19399999999999998,0.14800000000000002,0.022000000000000002,0.20800000000000002,0.138,2.43,0.7,0.0,0.36,1.79,0.7,0.0,2.23,2.25,1.38,0.0,0.92,0.12,0.46,1.27,1.29,0.61
8262,1.4040000000000001,0,307,-0.188,0.16,0.035,0.20199999999999999,0.131,2.36,0.97,0.0,1.23,1.56,0.74,0.0,1.91,2.01,1.22,0.0,0.71,0.22,0.23,1.36,1.36,0.65
8263,1.474,0,307,-0.18600000000000003,0.19399999999999998,0.083,0.19899999999999998,0.114,2.23,0.75,0.0,0.41,1.31,0.54,0.0,1.56,1.97,0.63,0.0,0.69,0.25,0.18,1.17,1.12,0.63
8264,1.544,0,307,-0.191,0.231,0.136,0.20800000000000002,0.092,1.89,0.3,0.0,0.16,0.94,1.42,0.0,1.46,1.66,0.88,0.0,0.63,0.28,0.27,1.05,0.46,0.64
8265,1.614,0,307,-0.19,0.258,0.18,0.205,0.07400000000000001,1.9,0.14,0.0,0.12,1.12,1.09,0.0,1.56,1.67,0.75,0.0,0.95,0.35,0.45,0.76,0.84,0.63
8266,1.6840000000000002,0,307,-0.196,0.262,0.18600000000000003,0.215,0.08199999999999999,1.43,0.0,0.0,0.37,0.92,0.48,0.0,1.67,1.43,0.74,0.0,0.62,0.85,0.26,0.66,1.26,0.52
8267,1.754,0,307,-0.196,0.24600000000000002,0.16899999999999998,0.214,0.091,1.52,0.04,0.0,0.17,0.94,0.66,0.0,1.21,1.49,0.6,0.0,0.71,0.24,0.46,0.44,1.5,0.57
8268,1.825,0,307,-0.19,0.22699999999999998,0.145,0.203,0.095,1.57,0.0,0.0,0.13,1.04,0.97,0.0,1.5,1.66,0.64,0.0,0.88,0.67,0.56,0.57,1.63,0.62
8269,1.895,0,307,-0.183,0.213,0.133,0.192,0.096,1.47,0.02,0.0,0.0,1.3,0.88,0.0,1.48,2.16,0.6,0.0,0.87,0.68,0.46,0.97,0.9,0.62
8270,1.965,0,307,-0.177,0.20600000000000002,0.127,0.182,0.1,1.83,0.16,0.0,0.0,1.81,1.61,0.0,2.0,2.58,0.69,0.0,0.87,1.26,0.44,1.55,1.08,0.43
8271,2.035,0,307,-0.171,0.205,0.127,0.17300000000000001,0.109,1.67,0.08,0.0,0.0,2.04,0.93,0.0,1.85,2.86,0.68,0.0,0.66,0.45,0.39,1.97,0.54,0.49
8272,2.105,0,307,-0.175,0.213,0.14300000000000002,0.177,0.11,1.49,0.0,0.0,0.0,2.12,1.03,0.0,1.7,3.21,0.64,0.0,0.87,0.55,0.49,2.14,1.0,0.52
8273,2.175,0,307,-0.184,0.231,0.17300000000000001,0.195,0.10099999999999999,1.44,0.0,0.0,0.0,2.52,1.41,0.0,1.87,3.38,0.91,0.0,0.52,0.48,0.6,2.32,0.85,0.59
8274,2.246,0,307,-0.195,0.243,0.195,0.215,0.08800000000000001,0.98,0.0,0.0,0.0,2.79,1.8,0.0,2.53,3.47,0.83,0.0,0.55,0.02,0.46,2.27,0.9,0.45
8275,2.316,0,307,-0.196,0.22399999999999998,0.18,0.217,0.085,0.81,0.0,0.0,0.0,2.92,1.61,0.0,2.52,3.65,0.91,0.0,0.67,0.15,0.61,2.38,1.34,0.53
8276,2.386,0,307,-0.196,0.203,0.153,0.215,0.08800000000000001,1.1,0.0,0.0,0.0,3.1,2.0,0.0,2.63,3.62,0.87,0.0,0.58,0.0,0.57,2.47,1.05,0.52
8277,2.456,0,307,-0.193,0.18,0.129,0.207,0.095,1.26,0.0,0.0,0.0,3.31,2.3,0.0,2.68,3.79,0.84,0.0,0.58,0.01,0.6,2.63,0.75,0.43
8278,2.526,0,307,-0.195,0.16899999999999998,0.11800000000000001,0.20600000000000002,0.098,1.12,0.0,0.0,0.0,3.28,2.04,0.0,2.76,3.78,0.97,0.0,0.58,0.06,0.96,2.64,1.01,0.39
8279,2.596,0,307,-0.19899999999999998,0.17300000000000001,0.122,0.21100000000000002,0.09699999999999999,1.21,0.0,0.0,0.0,3.33,1.98,0.0,2.88,3.88,1.28,0.0,0.38,0.6,0.78,2.76,0.96,0.54
8280,2.667,0,307,-0.20800000000000002,0.17300000000000001,0.126,0.226,0.092,1.13,0.0,0.0,0.0,3.49,1.9,0.0,2.84,3.79,1.05,0.0,0.48,0.03,0.73,2.79,0.91,0.36
8281,2.737,0,307,-0.221,0.17800000000000002,0.136,0.259,0.07200000000000001,0.91,0.0,0.0,0.0,3.44,2.77,0.0,2.44,3.71,0.97,0.0,0.08,0.1,0.42,2.7,1.28,0.47
8282,2.807,0,307,-0.23199999999999998,0.183,0.134,0.292,0.051,0.66,0.0,0.0,0.0,3.35,2.87,0.0,2.3,3.5,1.0,0.0,0.06,0.03,0.47,2.89,1.95,0.58
8283,2.877,0,307,-0.23399999999999999,0.18100000000000002,0.13,0.315,0.043,0.0,0.0,0.0,0.0,3.23,2.99,0.0,2.46,3.47,0.57,0.0,0.0,0.0,0.03,3.02,1.74,0.98
8297,0.0,0,312,0.261,0.501,0.392,-0.209,0.064,0.69,0.0,0.0,1.02,2.91,3.77,0.78,3.13,3.64,1.85,0.0,0.0,0.0,0.0,3.21,1.35,0.0
8298,0.12,0,312,0.268,0.47700000000000004,0.391,-0.252,0.043,0.5,0.0,0.0,0.91,3.03,4.49,0.84,3.26,3.85,1.34,0.0,0.0,0.0,0.0,3.05,1.42,0.0
8299,0.24,0,312,0.255,0.46299999999999997,0.36200000000000004,-0.244,0.025,0.75,0.0,0.0,1.19,2.85,4.59,1.04,3.59,3.61,1.61,0.0,0.0,0.0,0.0,3.15,1.28,0.0
8300,0.36,0,312,0.207,0.47600000000000003,0.341,-0.23199999999999998,-0.002,1.17,0.0,0.0,1.02,3.0,4.31,1.11,3.58,3.52,1.78,0.0,0.0,0.0,0.0,3.22,1.93,0.0
8301,0.48,0,312,0.20800000000000002,0.44,0.331,-0.217,-0.018000000000000002,1.15,0.0,0.0,1.19,3.15,4.62,0.81,3.64,3.66,1.93,0.0,0.0,0.0,0.0,3.11,1.48,0.0
8302,0.6,0,312,0.195,0.488,0.345,-0.23199999999999998,0.006999999999999999,1.57,0.0,0.0,0.89,3.23,4.6,0.57,3.38,3.59,1.69,0.0,0.0,0.0,0.0,2.91,1.51,0.0
8303,0.72,0,312,0.204,0.484,0.41200000000000003,-0.268,0.03,0.67,0.0,0.0,0.93,2.01,3.11,0.13,1.97,2.41,1.48,0.0,0.0,0.53,0.0,2.17,1.11,0.0
8305,0.96,0,312,0.195,0.449,0.337,-0.294,0.062,0.0,0.0,0.0,1.14,0.43,1.37,0.0,1.58,1.18,2.98,0.03,0.75,1.39,0.0,0.0,0.16,0.0
8308,1.32,0,312,0.14800000000000002,0.428,0.34700000000000003,-0.175,0.218,0.0,0.0,0.17,0.0,1.09,0.0,1.02,0.94,0.2,2.74,0.0,0.0,0.62,0.0,0.0,0.0,0.89
8313,0.0,0,460,-0.179,0.34299999999999997,0.45399999999999996,0.10400000000000001,0.01,1.69,1.18,1.14,0.73,2.18,0.24,0.89,0.69,2.04,1.91,0.0,0.0,0.58,0.0,1.71,0.0,0.25
8314,0.15,0,460,-0.191,0.41,0.5429999999999999,0.122,0.009000000000000001,1.66,1.11,0.4,1.34,2.26,0.64,0.16,1.26,2.26,1.75,0.0,0.0,0.41,0.0,1.93,0.0,0.63
8315,0.3,0,460,-0.17600000000000002,0.42100000000000004,0.584,0.076,0.021,1.69,1.5,1.25,0.67,2.23,0.63,0.62,1.52,2.44,2.33,0.0,0.0,0.88,0.0,2.9,0.44,0.32
8317,0.6,0,460,-0.139,0.4,0.552,0.091,0.025,1.99,0.4,0.81,0.03,2.12,0.18,0.44,1.06,2.1,2.05,0.0,0.0,0.42,0.0,1.61,0.0,0.49
8318,0.75,0,460,-0.153,0.409,0.565,0.10099999999999999,0.032,1.66,0.95,1.54,0.45,1.99,0.17,0.33,1.06,2.11,2.33,0.0,0.0,0.78,0.0,1.91,0.38,0.65
8319,0.9,0,460,-0.15,0.42200000000000004,0.614,0.08199999999999999,0.022000000000000002,1.77,1.02,1.5,0.11,2.29,0.44,0.24,1.25,2.48,2.65,0.0,0.0,0.69,0.0,2.23,0.3,0.32
8320,1.05,0,460,-0.134,0.41100000000000003,0.574,0.078,0.028999999999999998,2.39,1.06,1.49,0.65,2.02,0.55,0.34,1.13,1.75,2.31,0.0,0.0,0.22,0.0,1.37,0.35,0.71
8321,1.2,0,460,-0.133,0.408,0.57,0.084,0.037000000000000005,1.56,0.01,0.82,0.12,2.1,0.0,0.2,1.21,2.03,2.39,0.0,0.0,0.67,0.0,1.64,0.2,0.88
8334,1.433,0,39,0.067,-0.027000000000000003,-0.07400000000000001,-0.10300000000000001,0.048,0.0,0.0,0.0,0.0,2.41,2.3,1.07,2.17,2.41,1.64,0.0,0.0,0.11,0.0,1.6,0.59,0.0
8340,0.0,0,11,-0.035,0.376,0.354,0.076,0.10099999999999999,0.0,0.0,0.01,0.0,2.99,1.66,0.06,1.37,2.83,1.3,0.0,0.0,0.77,0.36,2.14,0.7,0.34
